bid,name,city,state,lat,long,star,reviews,num,cat
HpcPgoZg_k5QoQbByPhMLw,swampt,Phoenix,AZ,33.527928,-112.064673,5,9,23334,Beauty & Spas
MSFrJ6q9PGNgovjwYBykhg,Scottsdale medical Imaging,Gilbert,AZ,33.28471134,-111.7502029,4,3,23340,Health & Medical
jvYtJIli12VtSVF5eye6wg,Fresh Wasabi,Phoenix,AZ,33.71135127,-112.1112859,3,9,23342,Restaurants
y6rmlY8awdADX07WZWvUaA,Zio's Pizza & Wings,Mesa,AZ,33.4228607,-111.8659853,3.5,47,23344,Restaurants
uJPf0v7uHaA2GnuIeu8dgQ,Filmore Apartments,Phoenix,AZ,33.455568,-112.077344,2,4,23347,Home Services
OCGwX6LFoOp0grDXpe8x5Q,Tosinos Mexican Grill,Mesa,AZ,33.3745401,-111.6872169,4,67,23349,Restaurants
_ZhTpZfeiWc7NDbizJX1hA,Vintage By Misty,Scottsdale,AZ,33.4976601,-111.9296646,4.5,4,23350,Shopping
WFLCS8SpkZMrGhGEtwBbhA,Laser Med Solutions,Scottsdale,AZ,33.5448949,-111.925094,2,5,23353,Health & Medical
NY6x9wekPkUMv0N31lrxfw,Blow Out,Gilbert,AZ,33.3537421,-111.7894299,5,4,23355,Beauty & Spas
haGGhFxvpE0QZUiZASyusA,Mariscos Vuelve a La Vida,Glendale,AZ,33.509976,-112.179133,3,7,23356,Restaurants
Golw1AJiAL4WLgqnpxgyuw,Photography by Maria Fossler,Mesa,AZ,33.448419,-111.778333,5,3,23359,Event Planning & Services
C_DYSZd7DtCLomCZ1s9ZBg,Two Sisters' Thai Food,Phoenix,AZ,33.6059251,-112.0363947,4.5,54,23361,Restaurants
EN5U0iGVbZINmi5b3is5gw,Fuego Del Mar,Phoenix,AZ,33.5080183,-112.0270172,3,24,23362,Restaurants
UOyf92LlGH6hEOZmBKeNfg,American Metals,Chandler,AZ,33.27709256,-111.8356262,3.5,6,23364,Local Services
OUQ4VUIVKsGvnELTzX7Q_Q,Best Cuts and Color,Tempe,AZ,33.408026,-111.910821,4.5,12,23368,Beauty & Spas
bIZsC7xn2AUZPXm9j9etXg,Tacos N More 2,Gilbert,AZ,33.2649384,-111.7206896,3.5,45,23370,Restaurants
Kx3ITctVIWmlxQ3gj6C0TQ,C-A-L Ranch Stores,Phoenix,AZ,33.39332293,-112.1364041,5,5,23371,Shopping
YAh2BX99LpY62Yjoe1aJrA,Saffron Market & Boutique,Scottsdale,AZ,33.6272242,-111.895645,4.5,6,23373,Food
_2oeywPCPrrlQjr1QAGXXw,Shear Dollz Hair Salon,Phoenix,AZ,33.65505338,-111.9779165,3.5,3,23378,Beauty & Spas
ItAxAmUKu58IkNvrdS7hIw,The Songbird's Nest,Cave Creek,AZ,33.83273536,-111.9501209,3,11,23379,Nightlife
u4178U22iOHx_4o0oXlP6A,That Salon,Phoenix,AZ,33.5127449,-112.100296,3,10,23380,Beauty & Spas
Jl65sPGSMXwFWGNHaLI31Q,Fix My RV,Peoria,AZ,33.614789,-112.256417,5,3,23384,Automotive
wPXJYL9gUlnLh7PPj4LmCw,Earth Spirit Center for Healing,Queen Creek,AZ,33.2184322,-111.6854686,5,5,23385,Health & Medical
akkan88aAkgP-YhF80eLCw,Valero,Phoenix,AZ,33.48722259,-112.0392511,5,3,23386,Food
nJ-qpzWpFUrMLcIgt9x1dA,Pet Club Grooming,Chandler,AZ,33.321246,-111.877155,3.5,8,23387,Pets
xXwiX1zxc4CZNfPS3_pJiA,Lighthall Family Dentistry,Gilbert,AZ,33.2860313,-111.7498399,4,4,23388,Health & Medical
lWfzPdsNeO979PHZxYiVhA,Notorious Burgers,Scottsdale,AZ,33.564852,-111.9255724,3.5,96,23389,Nightlife
Z9i5zrG_JN5fvKhNxQlQ0A,Cuttlefish,Scottsdale,AZ,33.564852,-111.9255724,4,114,23390,Restaurants
pJYBHoAJyE_nXhYDqaP8RQ,The Haymaker Restaurant Co,Peoria,AZ,33.70863544,-112.2733118,4,129,23391,Restaurants
b-nK53Fu1H06cVeJmSzdiw,Superstition Cooling,Apache Junction,AZ,33.398308,-111.478715,4.5,7,23395,Home Services
TWII1bjJN2RARlvr-q_gjA,Aqua Aura Pool Care,Phoenix,AZ,33.65,-112.1,5,3,23398,Home Services
VSEOck2wzDiFCC51NRoEWg,Incredible Roofs LLC,Gilbert,AZ,33.3585939,-111.827695,5,3,23399,Home Services
4jPqV9AOcRR9EjfD9DM1gA,MidNight Hookah Lounge,Phoenix,AZ,33.5787197,-112.1211491,2,5,23400,Nightlife
6KTwEXppGWwcJ542Hhk9_Q,Cabana at The Pointe,Phoenix,AZ,33.5458434,-112.0424946,3.5,3,23401,Home Services
SuM7F1rVUoz6wnEDrSv99w,Smashburger,Scottsdale,AZ,33.4789478,-111.9260831,4,25,23402,Restaurants
ToSm1CIH3xgaedt63f3FCQ,Scottsdale Hand and Foot Spa,Scottsdale,AZ,33.5814193,-111.8787121,4.5,50,23405,Beauty & Spas
tdY-8wY8cHIEZoX3jUz93g,Lux Nail Bar,Chandler,AZ,33.2958572,-111.9004845,4.5,63,23406,Beauty & Spas
UV6XBZqrRaLgwlb9hC5gdw,Greulich's Automotive,Tempe,AZ,33.350604,-111.9116,3,6,23410,Automotive
1BR0QpmxXzRZv14wvW5rtQ,Subway,Scottsdale,AZ,33.4666105,-111.9140909,4.5,3,23411,Restaurants
tH0ttFL-cdFsmp3adLu4Lg,Power in Motion Crossfit,Scottsdale,AZ,33.638522,-111.886539,5,5,23413,Active Life
akdf7KdJtz0a283ajd0oRQ,Brooklyn V's Pizza,Gilbert,AZ,33.3369592,-111.7713379,4.5,59,23414,Restaurants
pXZtlGpKm-AHLPjD-reuIw,Palm Beach Middle Eastern Restaurant,Tempe,AZ,33.40829585,-111.9171196,4,23,23415,Restaurants
DN0C_TiyKJscNrIAoxQw2w,Santi Sacred Massage,Phoenix,AZ,33.490176,-111.995472,5,3,23416,Health & Medical
C5rpplFks0FAuoGIbao1TQ,Dickey's BBQ Pit,Tempe,AZ,33.4252168,-111.9349536,3.5,15,23420,Restaurants
YJ8BERC_y1nXkaMnChbsdA,Move Smart Moving,Phoenix,AZ,33.4818932,-112.0306303,4,4,23421,Home Services
Mp9miwu8NKHa53DmQs7bCQ,Event Rents,Phoenix,AZ,33.4491455,-112.1492958,5,3,23422,Event Planning & Services
ZRSCKVL3x3tZKKlgwdtCCA,Panda Express,Tempe,AZ,33.4075706,-111.9257712,2.5,11,23428,Restaurants
9cPFPaWvJjMIBs59q_OhIQ,NODIS FItness Clinic,Tempe,AZ,33.4195105,-111.9151424,5,3,23430,Active Life
3Izz-u6lEygo0rfYhufbbg,Arizona BBQ Shack,Scottsdale,AZ,33.5238786,-111.8982772,4,24,23431,Restaurants
scFBDvpx87VygJXf7kqm6A,Desert Star Family Planning,Phoenix,AZ,33.539031,-112.092201,5,4,23432,Health & Medical
dco35M329NcLIiT4_D3hXA,Nail Garden Salon,Phoenix,AZ,33.4946053,-112.2918052,3.5,8,23433,Beauty & Spas
NfqpZfnX1HNVI-olWzNxTg,Filiberto's Mexican Food,Tolleson,AZ,33.4506849,-112.2675053,4.5,4,23435,Restaurants
xOk69VLGlyURSyT2HXwjzA,Humberto's Mexican Food,Gila Bend,AZ,32.94870631,-112.7100649,4.5,8,23436,Restaurants
Jfr_uO5gZGJVotPFT3AlCg,Advanced Plastic Surgery Institute,Gilbert,AZ,33.3080945,-111.7580751,5,4,23438,Beauty & Spas
WQpkr6vcT2-bUVkLgu_JzQ,Zia Record Exchange,Tempe,AZ,33.394616,-111.939594,4.5,15,23444,Shopping
ha9brGZIEUA20QpZPtEFfQ,Gios Auto Care,Phoenix,AZ,33.623761,-112.031234,4,7,23445,Automotive
prieQp5JNe6OzdiuMR8dFw,Arizona Taco  Festival,Scottsdale,AZ,33.5457739,-111.8836874,3.5,21,23449,Food
FTl7vX2ol3DAWkcYn6zKBQ,The Bar On Central,Phoenix,AZ,33.4562549,-112.0739319,4,11,23450,Nightlife
qwv2EvwKChhod_U9BwArsQ,Yelp Helps Canned Food Drive Party,Phoenix,AZ,33.5758589,-112.0653341,5,6,23454,Local Flavor
jQfmEQ26eVO3GnxXFtNY6g,Bits N' Bytes Computers,Mesa,AZ,33.38081,-111.63461,4.5,3,23455,Local Services
Z4_Y1cLrMVQAjBcnUQ80UA,Indoor and Out Furniture,Chandler,AZ,33.3532523,-111.8411381,4,4,23457,Shopping
XEfY7-4p7YFp_Uu-JGccwA,Gentry Real Estate Group,Mesa,AZ,33.467228,-111.743715,2.5,3,23460,Home Services
cSrLNl20aTKrqnEsJDJisw,Buddyz A Chicago Pizzeria,Queen Creek,AZ,33.2117868,-111.6846885,4.5,102,23464,Restaurants
sP2GrWklHnDIy5yH209pKA,Jazzy Braidz Salon,Mesa,AZ,33.4329528,-111.8449346,4,4,23465,Beauty & Spas
30Xt5MnKfa0PtsRURwP2vQ,Stevie's Pizza,Peoria,AZ,33.7413011,-112.3207963,4,20,23467,Restaurants
DfNHr0VTPoqmGY2NmLDf8w,Los Reyes de La Torta,Laveen,AZ,33.319771,-112.163465,2.5,3,23468,Restaurants
t-9mhkwvld74Eycdvdg59A,Mangiamo's Pizza,Avondale,AZ,33.492888,-112.2858577,4,13,23473,Restaurants
T594DwRi8k0gwmpKuhPs4w,Creating Magic Salon,Phoenix,AZ,33.4947677,-112.0108248,4.5,18,23477,Beauty & Spas
AI_rsyiMgnaNPzn_dtCu0w,Waldo's BBQ Express,Phoenix,AZ,33.612162,-112.099112,4,14,23479,Restaurants
jbhBzg-yU9R_ty7zACitzA,Jason Perkins - Aflac Insurance,Chandler,AZ,33.3776129,-111.9369185,5,14,23480,Financial Services
zSUmCNEtptvrRw8Af2V6pg,Tropical Smoothie Cafe,Gilbert,AZ,33.3078414,-111.7442313,3,12,23483,Food
KxQKPEBfRGXpWc3OPTUtMA,Domino's Pizza,Peoria,AZ,33.582258,-112.2720759,3.5,4,23487,Restaurants
A138zCeIzwJyzpzSS5x1MQ,Walmart Neighborhood Market,Chandler,AZ,33.3075275,-111.8084102,4.5,3,23491,Food
99sCwDPUWx_b-n-d6sZ0CA,Kabab House,Phoenix,AZ,33.6412984,-112.0063922,4.5,26,23492,Restaurants
EQgMEDJ3Tkln-8UBlOuKwg,Moga Crepes,Phoenix,AZ,33.60274501,-111.9832242,4.5,7,23493,Restaurants
VVxzmzGoRbjVV7P5bQcLfg,Vapesky,Scottsdale,AZ,33.49536,-111.927458,3,6,23494,Shopping
MORTljoElA3VNOlTVZkJOA,My Kim Nails,Glendale,AZ,33.5232235,-112.2010793,4.5,6,23502,Beauty & Spas
2dF5zaR-5dxymzlMjmxEfg,Jabz Boxing Fitness For Women- North Phoenix,Phoenix,AZ,33.5854385,-112.0138045,5,8,23503,Active Life
H5FMmMe3K7W_nz8cwz1I9g,CMYE: Lion King at ASU Gammage,Tempe,AZ,33.4163799,-111.9380236,5,11,23504,Local Flavor
znTer0BAVDzmyawC1uQckg,Cactus Flower Florist,Scottsdale,AZ,33.585273,-111.9264666,4,10,23506,Shopping
wFUDaSqnP1IhWT0jI7pS3g,Mybullfrog.com Verizon Wireless Premium Retailer,Tempe,AZ,33.392384,-111.926508,4,5,23512,Shopping
SZpObPT4nqUbrO5r1kqFnw,Broadstone Lincoln,Paradise Valley,AZ,33.532031,-111.92742,4,3,23513,Home Services
6IW10FFgrAfdLwpBW_V-_w,Which Wich,Tempe,AZ,33.42791,-111.9404991,4,27,23515,Restaurants
d-EvREu2wcGLUKT4ci66Qg,Alter Ego Fitness,Scottsdale,AZ,33.4752925,-111.9254184,5,9,23518,Active Life
zvvCrwrr4VGz-D9GtMhDGQ,Paradise Bakery & Cafe,Phoenix,AZ,33.43569278,-112.0137954,2,5,23519,Food
4FojHrTq_WbTds7M5dJG6Q,A Peaceful Farewel,Chandler,AZ,33.24509,-111.814634,5,4,23520,Pets
LC7BFWxUM6CxMMKDMkoSYg,Pomo Pizzeria Napoletana - Scottsdale,Scottsdale,AZ,33.5670239,-111.9254205,4.5,134,23523,Restaurants
2s5tyNvj6-eEks5cNFZQMg,Raising Cane's,Avondale,AZ,33.46464,-112.273279,3.5,44,23526,Restaurants
dmXfK7G0h8zknsR2dfr1bw,Raising Cane's,Mesa,AZ,33.379381,-111.806728,3.5,73,23527,Restaurants
3hsoIwXD4HUOQV3q5o3hrA,Lawn Maintenance Pros,Queen Creek,AZ,33.24463,-111.63408,3,3,23528,Home Services
CWhwzkZRiDt0JsWNMQMJ-A,Five Star Nails & Spas,Phoenix,AZ,33.6774242,-112.030592,5,25,23531,Beauty & Spas
KEOvgkrgWVKDdGwNfiKX-Q,ROC Race Phoenix,Scottsdale,AZ,33.5466082,-111.8906861,4.5,26,23544,Active Life
6iFV7W1VltCR6QLzUuTxew,Jimmy And Joes Pizzaria,Phoenix,AZ,33.34918636,-111.9788081,2,3,23546,Restaurants
q96ekniISDByle9Su4tuCw,JJ's Louisiana BBQ,Peoria,AZ,33.5704697,-112.2503239,4.5,9,23548,Food
x_RQOx-mAZQ0VM6iuynY2g,Salon C. C.,Scottsdale,AZ,33.5786351,-111.9257279,5,8,23551,Beauty & Spas
gUX4o6fvHrbQGKtWAqe14w,Old Phoenix Barber Parlor,Phoenix,AZ,33.465945,-112.0485837,5,6,23552,Beauty & Spas
sIp2NIUZvo5nd5dDZoPXXA,Persnickety Window Cleaning,Phoenix,AZ,33.6914,-111.9975,3.5,3,23553,Home Services
zEd1SCZQb5S8nhuHA_SHZg,Water & Ice Cream,Phoenix,AZ,33.487964,-112.084175,4.5,11,23555,Food
ACeo3zxrLN5gFc42NlwS2A,Fat Boys,Mesa,AZ,33.3792725,-111.6910475,3.5,3,23557,Restaurants
JoF0awxt3Zzc7_GBL3KX_w,Irent 4 you,Phoenix,AZ,33.5239694,-112.0489434,4,3,23558,Home Services
lmmEfH28MKabNK98BltUDQ,Main Event Entertainment,Tempe,AZ,33.3368627,-111.9681271,3,84,23559,Arts & Entertainment
_0VbUK-ANh1jz7Z9Rot6Ng,$25 Chiropractic,Phoenix,AZ,33.4506849,-112.0738427,5,23,23560,Health & Medical
s7_euCkO2cMS0GniuUoTwg,Bo Knows Tire & Auto Repair,San Tan Valley,AZ,33.2634743,-111.5632459,4.5,3,23563,Automotive
ZqmBF2iLF1Czpl9bUM0NLg,Fox Car Rental,Phoenix,AZ,33.4313589,-112.0409155,3,27,23564,Hotels & Travel
8G3gD8OJdnmPz1o9bg2yCw,Pho Viet Nam,Chandler,AZ,33.33464303,-111.845819,4.5,73,23565,Restaurants
GbLmTouihKYqCbjTIZH15w,Scrapbook.com,Mesa,AZ,33.4156915,-111.7008921,5,3,23567,Shopping
aastrx4llH7kBL97DWfsXA,Jimmy & Joe's Pizzeria,Phoenix,AZ,33.3480616,-111.9820214,3.5,29,23570,Restaurants
qrN-IBtVWfKHCb6vcO2BNQ,4 Less Furniture Center,Phoenix,AZ,33.6397887,-112.0581058,2.5,3,23571,Shopping
TK8DDn-U8BU4zOPmLfFv7w,Rootz Hair Salon,Phoenix,AZ,33.75880718,-112.13147,5,7,23572,Shopping
zr_0BWhRVFcv2lvOJZb6RQ,Which Wich,Phoenix,AZ,33.5839404,-111.9787698,4.5,22,23573,Restaurants
uYf0LEYULK_E1eymdMEe0Q,Cornish Pasty Co.,Scottsdale,AZ,33.4924499,-111.930515,4.5,186,23574,Nightlife
XLxBOK4TOHIQh_xAt5SBdQ,Luxury Shoe and Luggage Repair,Scottsdale,AZ,33.4994883,-111.9175512,5,9,23575,Local Services
jKDM_QYbEGEoSxTHIWBWzA,Rob Hess - HealthMarkets,Scottsdale,AZ,33.5029513,-111.9266264,5,25,23578,Financial Services
0GknOX3CObxAzYrX9pSaAg,Agave Pediatrics North,Phoenix,AZ,33.6519379,-111.9296606,4.5,12,23581,Health & Medical
94cijVmQX_1E6frlSkZ9LQ,Hatch Pest Control,Scottsdale,AZ,33.591944,-111.815229,5,3,23582,Local Services
gWtfYPKHM46MmoI2aIEtMQ,Texas Roadhouse,Goodyear,AZ,33.4643965,-112.3876527,3.5,57,23587,Restaurants
pWaqsgF7dfxPuOJWQlpqCA,Preety Threading Salon,Glendale,AZ,33.6384048,-112.1837042,4.5,8,23588,Beauty & Spas
-gIVoMNqvKWcBpQkpg-10w,Red House Pub,Phoenix,AZ,33.4551692,-112.0868063,4.5,7,23589,Nightlife
d_3knSD4oJ2hb74zKuWbww,The Drip Room,Scottsdale,AZ,33.498083,-111.924111,4.5,9,23595,Health & Medical
fuGtHsS4h-CvC1jVAqmTJw,Nebula Vaping Lounge and Shop,Mesa,AZ,33.4138903,-111.8344334,5,5,23596,Shopping
5i_EHzsHLWrafCqiCFx6_g,McDonald's,Tempe,AZ,33.3474681,-111.9644368,2,8,23600,Restaurants
4_lKiPzdGbYC6RWKDthaEQ,Starbucks,Phoenix,AZ,33.48365902,-112.0748823,4.5,11,23601,Food
rErbHYGTDZLEM2eB8iJUhQ,Citi on Camelback,Phoenix,AZ,33.50847,-112.060918,1,3,23602,Home Services
U-uTG4ofQoaCGGY5MVsJsA,LongHorn Steakhouse,Phoenix,AZ,33.4750738,-112.2206019,3.5,31,23607,Restaurants
CrgxZ5nshQ1KPm3IQ11Z2A,Kairas Bridal & Tuxedo,Phoenix,AZ,33.6441662,-112.1143029,3.5,7,23608,Shopping
taCM4yabN-ijcNVw8XgiBg,BODI,Scottsdale,AZ,33.4975502,-111.9298344,5,18,23609,Active Life
TLNP-IQrHw1PGu3w_qbhuA,Zella's Pizza And Cheesesteaks,Phoenix,AZ,33.4815508,-112.2196069,2.5,9,23611,Restaurants
uIC_xmGn5vReCGbf972x8g,Two Gringos Tires,Mesa,AZ,33.3937423,-111.8477193,5,6,23613,Automotive
SWfQLPNEKATl95AXppL49A,Melissa Jill Photography,Phoenix,AZ,33.4483771,-112.0740373,4,4,23614,Event Planning & Services
9c8Q6sAWAL1MCRzJ7INQkg,Villa Italia Ristoranti,Phoenix,AZ,33.5378307,-112.0551086,4,12,23615,Restaurants
z7wUzllCnzHVuNzMQw43Hw,Pita Jungle,Scottsdale,AZ,33.62113975,-111.8757538,3.5,77,23616,Restaurants
cEILyTKTs6mQ_YICxSHV-w,Evapeology,Chandler,AZ,33.337833,-111.8596267,4,13,23617,Shopping
C47fc5N4Yyo7qu8KxnV42A,24/7 Locksmith on Call,Phoenix,AZ,33.6071829,-111.9403254,5,3,23618,Home Services
OryLCLoORlznu7JQlOT2jA,Taj Indian Cuisine & Banquet Hall,Chandler,AZ,33.3048389,-111.9490143,3.5,20,23622,Event Planning & Services
A1QqYzcMnpJwbi884sA_Cw,Living Stone Yoga,Gilbert,AZ,33.3077328,-111.7709699,5,3,23623,Active Life
9wj2RkmuCHLG1pxy7-JXFA,Papa Murphy's,Phoenix,AZ,33.537393,-112.0464382,4.5,14,23626,Restaurants
UOg3l67JR1KROBWdiArKAQ,Menchie's Frozen Yogurt,Gilbert,AZ,33.28180988,-111.7887241,4.5,18,23627,Food
ldiqR4FlYEsBcGR5Jy5qDw,Conn's,Scottsdale,AZ,33.53890402,-111.8832998,4,5,23629,Shopping
6WTTkJVEUyb8_5EyEREmgQ,Doug Hopkins Real Estate,Mesa,AZ,33.4369112,-111.6959658,4,4,23631,Home Services
tcQrOolSjtS5gcVcEbmwoQ,Green Chile Grill,Phoenix,AZ,33.6677797,-112.124066,4.5,3,23634,Food
Y8OPM6aiLoGEQc6OXhnR8A,Spring Roll Factory,Chandler,AZ,33.3044272,-111.9479565,4.5,102,23638,Food
OdtNYSXKjr83_O2enKjqww,Goodies Galore,Fountain Hills,AZ,33.604398,-111.717548,5,3,23639,Food
DLzSbugHyS3lC_bQCdnbMA,Momentum Salon and Body,Tempe,AZ,33.3353841,-111.9270761,4.5,6,23643,Beauty & Spas
K8fwHfRFQaYGQkfjkpedbQ,Mini Mighty Mutts,Phoenix,AZ,33.4483771,-112.0740373,5,3,23645,Pets
cqD3brt232Tdbna5WtHp9w,Phoenix Oktoberfest,Phoenix,AZ,33.4613968,-112.0712363,3,7,23648,Arts & Entertainment
Kn7K2rTs9zBT2sSx7l5JEg,AAA Auto Doctor,Mesa,AZ,33.356278,-111.66251,4.5,4,23651,Automotive
x8iQO6F8dQihJXOMQl0jsQ,Goodwill Store,Tempe,AZ,33.39414927,-111.9130193,4,3,23652,Shopping
y1Q3nJR20VMmE51sK5djGQ,Grinders,Chandler,AZ,33.33652115,-111.8769608,4,20,23653,Restaurants
zyvujnBGGpG3WWiDPkil9w,Spinato's Pizza,Phoenix,AZ,33.517438,-112.063844,3.5,88,23654,Restaurants
K1eO2N9KZfOXQ0JthZxHgQ,Full Service Properties Inc.,Cave Creek,AZ,33.7535839,-111.959072,5,3,23655,Home Services
yLpkXCk_1f6Ik9xrRmkniA,Vitality Natural Health Care,Tempe,AZ,33.3341684,-111.8947407,5,3,23657,Health & Medical
Zxpgvm94dvrS49VHuS_Hyg,Copper Still Moonshine Grill,Gilbert,AZ,33.3041916,-111.7888358,4,78,23658,Nightlife
hooZZnuJKw5peL0LwzTRQA,Geno's giant slice,Queen Creek,AZ,33.25431367,-111.6395444,2.5,25,23661,Restaurants
2fG3XOwCz8iq2g94mBub9Q,Geno's Giant Slice,Gilbert,AZ,33.376747,-111.72297,3.5,14,23662,Restaurants
PiTV58vXctMLWkq1we2Ttw,Frank Food Truck,Phoenix,AZ,33.4462721,-112.0893682,4,19,23663,Food
cscosdWU2MaSJ-snEaDieg,Julia's Mesquite Mexican and Burgers,Chandler,AZ,33.33787221,-111.8425311,4.5,80,23666,Restaurants
Mgdg96b0McfwP4_WZTQeqg,Dairy Queen,Maricopa,AZ,33.0587948,-112.0481594,1.5,10,23669,Restaurants
Oj67Iq3SSZg-VOTAYwIQMA,Visconti,Scottsdale,AZ,33.5018547,-111.9115166,1.5,4,23673,Home Services
mnG5TXQ1AsuutyB5zaHK3w,La Santisima Gourmet Taco Shop,Glendale,AZ,33.538707,-112.18803,4,88,23676,Restaurants
4pG_ZAoKV9glNZ7X4V7c2g,FastMed Urgent Care,Phoenix,AZ,33.582532,-112.12175,3.5,5,23677,Health & Medical
ehMrMHY_NdM-qBC4HlBRNw,Anti Aging By Debi,Scottsdale,AZ,33.5826009,-111.898628,5,3,23681,Shopping
_bJQVwmH1O8NIC39hPDSCw,Lawless Denim & Co,Phoenix,AZ,33.44464286,-112.0731365,3.5,22,23687,Shopping
zBDe7X9e3cR7bg2rAD0mDw,Mosaic Apartments,Paradise Valley,AZ,33.577049,-111.929018,3,4,23688,Home Services
Lc_29KKZF-Je866lH9EZMw,A Brilliant Bronze,Phoenix,AZ,33.4483771,-112.0740373,5,3,23690,Beauty & Spas
NOB7UTcFA2qMyX45aLdE-g,University House,Tempe,AZ,33.4254288,-111.9344533,1,5,23691,Home Services
o4EpC50rPvZwobgKgyEbNw,Le' Lash,Scottsdale,AZ,33.6722286,-111.9055572,4.5,15,23692,Beauty & Spas
IMQmCzxO7PwO6iUJYt-FrQ,ATL Wings,Goodyear,AZ,33.4591406,-112.3960107,3.5,3,23693,Restaurants
tkZ7qVEs8naJ5XDgEjW8Zw,Super Star CW Northern,Phoenix,AZ,33.55353724,-112.102611,2.5,7,23695,Automotive
kufnnFsB28y8TbJm1o9vHw,Nike Factory Outlet,Chandler,AZ,33.28783519,-111.9737721,4,3,23697,Shopping
azkfy9986D_B9auJlWP4EQ,Q Fashion,Chandler,AZ,33.302082,-111.898952,1,4,23698,Shopping
y24OBeSMK8MwOrpGtIJWpg,602Autosports,Phoenix,AZ,33.4525162,-112.0475311,3.5,3,23699,Automotive
CjGXIelwJ6noiyE0rreC7g,The Wigwam Bar,Litchfield Park,AZ,33.49538512,-112.3555744,3.5,7,23700,Nightlife
I4fObl0ws8SIb6tLAWpa_g,Cactus Sports,Tempe,AZ,33.4249354,-111.9403407,3.5,3,23702,Shopping
ry0eFMXf247iBv2_CrWbSw,Jade Star,Sun City,AZ,33.63949622,-112.2763631,3,7,23704,Restaurants
Ui5rAy0LAz9cn2BfMqXVQw,DERMIS by Hauley Farish,Phoenix,AZ,33.5107015,-111.9863975,5,4,23706,Beauty & Spas
P9ZbZSn1kVytxAJcuR5kWw,Spanish Learning Center,Tempe,AZ,33.3932209,-111.93129,5,8,23709,Education
3vIE7xCQPpcGPxkiHUf35A,Team Forty-Four Fitness + Nutrition,Phoenix,AZ,33.49567677,-112.0002512,5,9,23711,Active Life
zm56YJc734e4EslRR7LFCg,Bahama Bucks,Mesa,AZ,33.424,-111.719634,3.5,11,23714,Food
jnLI_BO42A9csg0VmL7s3g,Prowess Pole Fitness,Tempe,AZ,33.4116882,-111.89756,5,10,23715,Active Life
Q0IhATmG9Kz5O8Rk6vD46Q,Seva,Phoenix,AZ,33.52185978,-112.0920778,5,3,23717,Beauty & Spas
A3lInLxP3KOECWPjQO9k6A,Blanco Tacos + Tequila,Phoenix,AZ,33.51023364,-112.0284969,3.5,104,23718,Restaurants
GBbnA71zaIkLhWbunn7uvg,ProActive Wellness Massage LLC,Mesa,AZ,33.379566,-111.74366,5,3,23720,Beauty & Spas
_T-EGlyZg5G3zz20DM9Lig,Patrons Barber Shop,Phoenix,AZ,33.53667768,-112.0974533,5,9,23722,Beauty & Spas
bMwcT84n9vt7CKogyrtF3g,Blue Sky Nails & Spa,Mesa,AZ,33.3199544,-111.6869216,4.5,33,23726,Beauty & Spas
lwC47ExA_gnIGiSpaO0gKA,Yelp Shops Local Shopping Party at LGO,Phoenix,AZ,33.5024095,-111.9955012,5,5,23727,Local Flavor
f29zNj0T8Algs7lDfkIzrg,Chipotle Mexican Grill,Scottsdale,AZ,33.47933406,-111.9258199,4,12,23730,Restaurants
AkJ7QcnPeSdIeTYZx7kwmA,Musicology,Chandler,AZ,33.3055219,-111.8987807,5,3,23732,Shopping
oeyQBDeTGtbDNBvqia5ZCQ,World of Day Spa,Fountain Hills,AZ,33.57255,-111.7167327,3,4,23737,Beauty & Spas
Vzhpw4AgONkO870w1zfIog,US Postal Service,Chandler,AZ,33.3113797,-111.8754383,4,6,23738,Public Services & Government
Hpe6JKGPmYbOTbBwxSeGAQ,Chick-Fil-A,Phoenix,AZ,33.49512495,-111.986011,4.5,16,23739,Restaurants
Eu3d2zUfozinzL-qjHP2Yg,The Wine Store at Tarbells,Phoenix,AZ,33.5098759,-112.0124727,4.5,4,23740,Food
CR6mxkImZgkG4vXb_v2LaQ,Bad Water Brewing,Scottsdale,AZ,33.4972769,-111.9245142,4.5,15,23742,Food
0TYA9R91j_gmEvj0uUOTbw,White Fox Fitness,Scottsdale,AZ,33.6295646,-111.9098561,5,5,23744,Active Life
W9YAp6eFnl9bikN5Yh6_pg,Blanco Rapido,Phoenix,AZ,33.51054429,-112.0282859,3,5,23746,Restaurants
uaOePMfZb9v7fpzzxafnWg,Salsitas,Phoenix,AZ,33.4765,-112.224647,3,4,23751,Restaurants
opPjJxyiXhHWmMmxqlTndw,The Waverly Salon,Scottsdale,AZ,33.497574,-111.924641,5,36,23754,Beauty & Spas
RoNqL3P67m2XnrObqilZgQ,Second Story Liquor Bar,Scottsdale,AZ,33.496647,-111.926503,4.5,97,23755,Nightlife
Mo6dmIMW2rVW0apZTzrM6g,Green Acre Dog Boarding,Gilbert,AZ,33.2555369,-111.743576,1,5,23756,Pets
2M-vsaPrhJCFz726eopeJA,Mekong Sandwiches,Mesa,AZ,33.41390127,-111.8759815,4,29,23758,Restaurants
xl51wyvQekik99xOBpR1Bg,Starbucks,Phoenix,AZ,33.50979532,-112.0824008,3,4,23759,Food
fkNKhGmae-50rngV44_pLw,Trinity Healing Studio,Phoenix,AZ,33.4971756,-112.0124448,5,7,23761,Active Life
